-1.317629668408686894e-01
2.638952167261278126e-01
-1.603918460527367362e-01
-1.417371893772281788e-01
-2.334009994800801957e-01
-1.638718852138229820e-01
-1.504340400610636730e-01
-1.513695067805790051e-01
-1.671130564368247251e-01
-2.092295491967754162e-01
